PO_Line_ID,PO_ID,Vendor_ID,Product_ID,Department_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity,Unit_Price,Currency,PO_Status
L017594,PO007983,V006,P0024,D01,2024-05-03,2024-05-07,2024-05-04,78.0,60.78,USD,Completed
L017712,PO008038,V039,P0104,D02,2025-09-12,2025-09-16,2025-09-15,50.0,239.17,USD,Completed
L009632,PO004337,V033,P0094,D06,2025-11-09,2025-11-16,2025-12-09,35.0,160.25,USD,Completed
L005073,PO002284,V029,P0062,D05,2025-09-29,2025-10-02,2025-10-02,9.0,1638.35,USD,Completed
L009374,PO004224,V002,P0015,D08,2024-12-16,2024-12-24,2024-12-22,23.0,98.12,USD,Completed
L012492,PO005670,V004,P0011,D06,2025-01-05,2025-01-09,2025-01-09,14.0,105.55,USD,Completed
L015755,PO007151,V014,P0087,D08,2024-12-29,2025-02-20,2025-02-20,2.0,22834.23,USD,Completed
L014569,PO006622,V017,P0037,D04,2024-05-06,2024-05-11,2024-05-09,34.0,837.04,USD,Completed
L002270,PO001014,V036,P0091,D03,2024-03-03,2024-03-06,2024-03-04,49.0,139.91,USD,Completed
L012924,PO005891,V035,P0089,D04,2024-08-10,2024-08-16,2024-10-02,151.0,271.98,USD,Completed
L013044,PO005945,V040,P0101,D02,2024-07-03,2024-07-07,2024-07-04,6.0,405.1,USD,Completed
L012201,PO005532,V028,P0068,D02,2024-11-14,2024-11-23,,101.0,134.57,USD,Open
L015870,PO007206,V015,P0081,D09,2024-11-27,2024-12-12,2024-12-10,385.0,287.89,USD,Completed
L008599,PO003865,V022,P0034,D08,2024-10-15,2024-10-20,2024-10-22,65.0,586.77,USD,Completed
L001423,PO000638,V035,P0091,D02,2025-06-01,2025-06-08,2025-06-05,69.0,132.76,USD,Completed
L017911,PO008129,V010,P0086,D08,2024-01-25,2024-02-29,,6.0,7062.66,USD,Open
L015595,PO007076,V009,P0077,D09,2024-01-07,2024-01-24,2024-01-22,430.0,284.57,USD,Completed
L012676,PO005768,V006,P0024,D01,2024-05-01,2024-05-07,2024-05-07,31.0,65.47,USD,Completed
L012869,PO005861,V004,P0019,D02,2025-09-26,2025-10-13,2025-10-13,6.0,1315.28,USD,Completed
L019231,PO008733,V035,P0089,D01,2025-10-24,2025-10-26,2025-10-25,114.0,270.64,USD,Completed
L010307,PO004634,V027,P0052,D04,2025-03-02,2025-03-12,2025-03-11,30.0,1003.81,USD,Completed
L014924,PO006779,V029,P0056,D05,2025-08-02,2025-08-13,2025-08-10,8.0,2991.64,USD,Completed
L001542,PO000692,V002,P0005,D08,2024-09-23,2024-10-05,,34.0,964.61,USD,Open
L013514,PO006150,V030,P0066,D05,2025-01-01,2025-01-10,2025-01-10,79.0,103.14,USD,Completed
L007263,PO003273,V032,P0066,D09,2024-10-16,2024-10-22,2024-11-05,99.0,98.52,USD,Completed
L010795,PO004858,V021,P0033,D03,2024-03-18,2024-03-22,2024-03-22,89.0,124.97,USD,Completed
L014775,PO006711,V002,P0026,D01,2025-01-09,2025-01-14,2025-01-15,53.0,130.68,USD,Completed
L004608,PO002065,V036,P0090,D07,2024-02-07,2024-02-16,,49.0,256.08,USD,Cancelled
L016509,PO007494,V021,P0036,D06,2025-12-13,2025-12-20,,100.0,1318.24,USD,Open
L008435,PO003800,V036,P0095,D07,2025-08-29,2025-09-08,2025-09-08,113.0,216.19,USD,Completed
L007112,PO003209,V035,P0091,D04,2025-08-01,2025-08-06,2025-08-05,138.0,118.6,USD,Completed
L005539,PO002494,V025,P0051,D05,2024-04-07,2024-04-28,2024-04-26,31.0,912.33,USD,Completed
L004467,PO002003,V036,P0096,D07,2024-05-16,2024-06-04,2024-07-03,5.0,4356.99,USD,Completed
L016519,PO007500,V040,P0103,D02,2024-06-07,2024-06-08,2024-06-08,21.0,159.11,USD,Completed
L017391,PO007894,V036,P0090,D09,2025-07-17,2025-07-20,2025-07-19,142.0,234.31,USD,Completed
L009038,PO004069,V002,P0006,D09,2025-10-19,2025-10-27,2025-10-25,23.0,1042.34,USD,Completed
L010204,PO004592,V041,P0103,D02,2024-06-11,2024-06-13,2024-06-20,30.0,161.46,USD,Completed
L009476,PO004268,V030,P0065,D05,2024-12-02,2024-12-14,2024-12-14,92.0,56.29,USD,Completed
L009285,PO004186,V006,P0013,D02,2025-04-27,2025-05-07,2025-05-05,46.0,190.55,USD,Completed
L011711,PO005304,V028,P0064,D05,2025-04-22,2025-04-27,,4.0,2171.51,USD,Open
L013620,PO006196,V023,P0049,D07,2025-08-28,2025-08-30,2025-08-30,93.0,26.9,USD,Completed
L015793,PO007170,V033,P0095,D04,2025-11-14,2025-11-18,2025-11-15,45.0,214.26,USD,Completed
L006124,PO002768,V012,P0069,D09,2025-09-04,2025-10-06,2025-10-03,1499.0,39.06,USD,Completed
L008564,PO003851,V008,P0025,D01,2024-05-29,2024-06-03,2024-05-31,51.0,92.09,USD,Completed
L003772,PO001685,V036,P0097,D05,2024-03-23,2024-04-16,2024-04-14,3.0,4961.0,USD,Completed
L001110,PO000507,V034,P0088,D07,2025-10-17,2025-10-23,2025-11-13,61.0,325.83,USD,Completed
L004656,PO002088,V025,P0045,D07,2025-05-05,2025-05-08,2025-05-07,55.0,72.72,USD,Completed
L015881,PO007211,V036,P0088,D04,2025-05-05,2025-05-09,2025-05-06,78.0,301.58,USD,Completed
L009231,PO004158,V036,P0092,D04,2024-09-16,2024-09-22,2024-09-19,53.0,216.43,USD,Completed
L008213,PO003702,V036,P0091,D04,2025-03-30,2025-04-12,2025-04-09,159.0,138.33,USD,Completed
L017282,PO007843,V032,P0066,D02,2024-12-15,2024-12-19,2024-12-19,90.0,103.5,USD,Completed
L008267,PO003727,V004,P0017,D06,2025-07-07,2025-07-27,2025-08-12,11.0,957.71,USD,Completed
L007096,PO003202,V007,P0010,D06,2024-10-26,2024-11-03,,26.0,452.13,USD,Cancelled
L009127,PO004108,V025,P0054,D05,2025-08-24,2025-09-07,2025-09-05,12.0,952.94,USD,Completed
L008770,PO003946,V019,P0035,D04,2025-06-08,2025-06-15,2025-06-13,26.0,1411.31,USD,Completed
L009919,PO004469,V001,P0002,D03,2025-01-16,2025-01-23,2025-01-23,13.0,2022.57,USD,Completed
L016397,PO007441,V014,P0074,D09,2025-03-23,2025-04-07,2025-04-24,245.0,503.08,USD,Completed
L009097,PO004096,V002,P0012,D04,2024-07-25,2024-07-28,,32.0,248.55,USD,Cancelled
L001738,PO000782,V033,P0098,D09,2024-01-31,2024-02-29,2024-03-04,2.0,3665.13,USD,Completed
L016432,PO007456,V006,P0022,D07,2024-03-19,2024-03-24,2024-03-23,49.0,33.83,USD,Completed
L012646,PO005753,V006,P0013,D08,2024-01-05,2024-01-08,2024-01-06,30.0,197.72,USD,Completed
L000562,PO000263,V015,P0079,D02,2025-01-25,2025-02-08,2025-02-17,786.0,125.06,USD,Completed
L012192,PO005528,V012,P0071,D09,2025-07-11,2025-07-27,2025-08-25,258.0,406.41,USD,Completed
L003346,PO001495,V025,P0045,D03,2024-11-25,2024-11-29,2024-11-28,47.0,63.27,USD,Completed
L009355,PO004218,V019,P0040,D08,2025-11-02,2025-11-05,2025-11-20,75.0,125.61,USD,Completed
L009629,PO004336,V028,P0064,D09,2025-02-05,2025-02-10,2025-02-07,2.0,2094.13,USD,Completed
L008315,PO003746,V013,P0085,D09,2025-02-02,2025-03-12,2025-03-14,7.0,8106.43,USD,Completed
L009720,PO004377,V014,P0086,D08,2024-01-29,2024-03-11,2024-03-11,7.0,9703.93,USD,COMPLETED
L014737,PO006693,V034,P0098,D04,2024-08-24,2024-09-22,2024-09-25,5.0,4104.43,USD,Completed
L012792,PO005826,V002,P0021,D01,2024-08-18,2024-09-06,,0.0,2303.93, USD,Open
L018547,PO008401,V032,P0061,D09,2025-05-18,2025-05-25,2025-05-27,3.0,1276.14,USD,Completed
L000059,PO000027,V019,P0034,D08,2024-11-25,2024-11-30,2024-12-03,166.0,522.88,USD,Completed
L013921,PO006335,V027,P0042,D03,2024-10-19,2024-10-20,2024-10-20,470.0,7.56,USD,Completed
L013255,PO006033,V003,P0008,D09,2024-10-08,2024-10-18,2024-10-17,16.0,494.45,USD,Completed
L008406,PO003788,V015,P0070,D09,2024-04-23,2024-05-22,2024-05-22,202.0,538.55,USD,Completed
L010484,PO004719,V028,P0059,D05,2024-12-15,2024-12-28,2024-12-26,5.0,204.68,USD,Completed
L004180,PO001872,V017,P0037,D07,2025-01-31,2025-02-01,2025-02-02,48.0,863.0,USD,Completed
L013099,PO005968,V029,P0064,D05,2024-07-02,2024-07-08,2024-07-06,5.0,2321.58,USD,Completed
L015256,PO006932,V040,P0102,D02,2025-05-21,2025-05-23,2025-05-23,50.0,267.97,USD,Completed
L003691,PO001652,V004,P0006,D06,2024-11-27,2024-12-05,2024-12-05,16.0,777.38,USD,Completed
L001650,PO000744,V041,P0107,D09,2024-10-07,2024-10-12,2024-10-22,12.0,2055.56,USD,Completed
L004637,PO002081,V036,P0088,D08,2025-08-05,2025-08-16,2025-08-16,160.0,259.55,USD,Completed
L002511,PO001122,V017,P0032,D07,2025-10-07,2025-10-11,2025-10-18,92.0,217.08,USD,Completed
L019102,PO008669,V039,P0107,D02,2024-02-16,2024-02-18,,10.0,2356.36,USD,Open
L014971,PO006802,V003,P0025,D09,2025-08-29,2025-09-02,,57.0,76.48,USD,Cancelled
L000939,PO000435,V024,P0053,D02,2025-05-21,2025-06-08,2025-06-08,11.0,1054.17,USD,Completed
L000396,PO000188,V029,P0068,D05,2025-08-30,2025-09-10,2025-09-14,112.0,132.52,USD,Completed
L019528,PO008866,V029,P0063,D05,2025-08-08,2025-08-13,,12.0,4497.13,USD,Cancelled
L016666,PO007565,V035,P0094,D02,2024-12-24,2024-12-27,2024-12-31,21.0,153.81,USD,Completed
L010340,PO004649,V033,P0094,D01,2024-02-12,2024-02-21,2024-02-20,0.0,156.39,USD,Completed
L013864,PO006310,V033,P0092,D08,2024-07-19,2024-07-30,2024-08-29,70.0,191.06,USD,Completed
L003871,PO001730,V007,P0014,D01,2025-09-25,2025-10-05,2025-10-05,22.0,98.13,USD,Completed
L010175,PO004580,V014,P0086,D09,2025-02-06,2025-03-05,2025-03-05,9.0,11002.08,USD,Completed
L019252,PO008742,V004,P0017,D01,2025-11-24,2025-12-04,2025-12-03,8.0,922.01,USD,Completed
L002908,PO001290,V018,P0033,D07,2025-02-19,2025-02-24,2025-04-07,126.0,105.96,USD,Completed
L010293,PO004629,V036,P0094,D08,2024-07-29,2024-08-01,,44.0,191.24,USD,Cancelled
L015577,PO007067,V038,P0106,D02,2024-08-07,2024-08-10,2024-09-04,3.0,1871.47,USD,Completed
L005994,PO002705,V025,P0046,D02,2024-01-10,2024-01-17,2024-01-18,92.0,107.73,USD,Completed
L014578,PO006627,V016,P0074,D09,2024-10-27,2024-12-07,2024-12-04,245.0,403.59,USD,Completed
L018783,PO008511,V029,P0056,D02,2024-08-21,2024-09-04,2024-09-02,4.0,3017.44,USD,Completed
L004416,PO001984,V032,P0062,D09,2025-12-25,2025-12-30,2025-12-28,4.0,1835.54,USD,Completed
L017287,PO007846,V038,P0100,D02,2024-02-11,2024-02-23,2024-02-29,13.0,1070.38,USD,Completed
L016872,PO007659,V020,P0033,D03,2025-12-18,2025-12-19,,200.0,110.87,USD,Cancelled
L016059,PO007297,V004,P0008,D01,2024-01-15,2024-01-22,2024-01-21,13.0,460.96,USD,Completed
L010010,PO004515,V025,P0042,D04,2024-03-06,2024-03-08,2024-03-07,250.0,6.76,USD,Completed
L015756,PO007152,V027,P0050,D05,2025-11-02,2025-11-07,2025-11-07,78.0,12.83,USD,Completed
L003950,PO001766,V016,P0074,D08,2025-11-08,2025-12-10,2025-12-21,245.0,378.65,USD,Completed
L007489,PO003377,V035,P0089,D06,2024-02-19,2024-02-29,2024-02-28,97.0,278.86,USD,Completed
L015944,PO007244,V007,P0008,D01,2024-05-27,2024-06-04,,16.0,537.92,USD,Open
L002073,PO000927,V025,P0042,D03,2024-05-24,2024-05-30,2024-05-30,244.0,7.28,USD,Completed
L005823,PO002623,V003,P0013,D01,2025-06-08,2025-06-12,2025-06-12,44.0,182.49,USD,Completed
L017247,PO007825,V009,P0071,D09,2025-06-05,2025-07-17,2025-07-17,258.0,444.5,USD,Completed
L003514,PO001567,V014,P0076,D09,2025-02-20,2025-03-18,2025-03-18,273.0,471.15,USD,Completed
L011008,PO004960,V019,P0031,D01,2024-01-15,2024-01-17,2024-01-27,52.0,360.25,USD,Completed
L013154,PO005991,V040,P0104,D09,2025-05-10,2025-05-14,2025-05-11,32.0,225.7,USD,Completed
L012640,PO005750,V026,P0054,D04,2024-09-15,2024-10-03,2024-09-30,25.0,1064.54,USD,Completed
L007965,PO003586,V023,P0054,D05,2025-06-13,2025-07-05,2025-07-02,40.0,1222.15,USD,Completed
L005087,PO002291,V017,P0039,D06,2025-04-25,2025-04-29,2025-05-01,101.0,242.65,USD,Completed
L007483,PO003373,V026,P0041,D04,2024-01-12,2024-01-16,2024-01-14,214.0,3.92,USD,Completed
L017489,PO007939,V011,P0075,D02,2024-12-09,2025-01-17,,282.0,318.86,USD,Open
L013416,PO006105,V022,P0034,D01,2024-05-12,2024-05-14,2024-05-14,197.0,595.85,USD,Completed
L000767,PO000359,V005,P0011,D01,2024-09-27,2024-10-07,2024-10-07,40.0,100.35,USD,Completed
L018747,PO008492,V022,P0028,D07,2024-08-22,2024-08-27,2024-08-27,284.0,236.74,USD,Completed
L003783,PO001690,V030,P0063,D05,2024-02-09,2024-02-13,2024-02-13,8.0,4773.27,USD,Completed
L018996,PO008612,V016,P0074,D02,2024-02-22,2024-03-10,2024-03-22,245.0,338.55,USD,Completed
L009337,PO004211,V007,P0018,D01,2025-05-23,2025-06-03,2025-07-23,8.0,2152.92,USD,Completed
L019499,PO008854,V038,P0106,D09,2025-02-03,2025-02-06,2025-02-04,5.0,1970.08,USD,Completed
L010703,PO004815,V011,P0073,D09,2025-10-04,2025-11-04,,1198.0,4.35,USD,Cancelled
L012388,PO005624,V003,P0005,D01,2025-12-13,2025-12-25,2025-12-24,15.0,930.21,USD,Completed
L010466,PO004711,V040,P0101,D09,2024-10-25,2024-11-05,2024-11-03,13.0,397.85,USD,Completed
L002861,PO001270,V036,P0092,D06,2025-10-20,2025-10-24,2025-10-21,114.0,216.05,USD,Completed
L001222,PO000552,V004,P0011,D08,2024-01-10,2024-01-20,2024-01-18,22.0,102.01,USD,Completed
L014072,PO006396,V035,P0089,D06,2024-05-17,2024-05-30,2024-05-27,89.0,292.09,USD,Completed
L004865,PO002189,V018,P0027,D08,2025-11-01,2025-11-04,2025-11-04,156.0,105.2,USD,Completed
L011683,PO005293,V017,P0038,D01,2025-06-02,2025-06-03,2025-06-03,113.0,83.83,USD,Completed
L014168,PO006440,V036,P0091,D06,2025-11-27,2025-12-09,2025-12-09,111.0,137.32,USD,Completed
L013135,PO005982,V019,P0030,D04,2025-02-28,2025-03-02,2025-03-02,329.0,59.43,USD,Completed
L004925,PO002216,V020,P0039,D04,2024-09-27,2024-09-29,2024-09-28,96.0,196.99,USD,Completed
L004533,PO002038,V020,P0039,D03,2024-12-19,2024-12-22,,60.0,178.32,USD,Cancelled
L001673,PO000753,V004,P0017,D01,2024-09-10,2024-09-23,,6.0,976.08,USD,Cancelled
L013880,PO006318,V029,P0067,D02,2024-08-18,2024-08-26,2024-08-30,100.0,33.92,USD,Completed
L011910,PO005401,V020,P0037,D04,2024-12-29,2025-01-01,2024-12-30,49.0,606.96,USD,Completed
L014118,PO006417,V004,P0019,D02,2025-10-20,2025-11-06,2025-11-05,12.0,1369.31,USD,Completed
L004056,PO001816,V009,P0077,D09,2025-12-12,2025-12-23,,430.0,291.16,USD,Open
L006953,PO003139,V030,P0063,D02,2024-02-09,2024-02-18,2024-02-19,3.0,4758.93,USD,Completed
L012349,PO005608,V026,P0054,D07,2025-05-06,2025-05-21,2025-05-25,31.0,1068.58,USD,Completed
L010001,PO004511,V039,P0099,D02,2025-02-08,2025-02-22,2025-02-21,8.0,393.11,USD,Completed
L017011,PO007725,V039,P0107,D02,2025-11-23,2025-11-27,2025-11-29,8.0,2578.63,USD,Completed
L010468,PO004712,V016,P0073,D08,2025-09-28,2025-10-30,2025-11-10,1423.0,4.22,USD,Completed
L017640,PO008004,V030,P0066,D05,2025-05-29,2025-06-11,,70.0,106.58,USD,Open
L012056,PO005469,V017,P0039,D07,2025-04-09,2025-04-11,2025-04-14,71.0,260.38,USD,Completed
L015715,PO007134,V011,P0073,D02,2024-01-28,2024-03-07,2024-03-13,5000.0,4.31,USD,Completed
L010238,PO004606,V021,P0031,D06,2025-11-07,2025-11-13,,133.0,470.9,USD,Open
L014796,PO006719,V029,P0063,D05,2025-05-24,2025-05-29,2025-05-28,3.0,4866.09,USD,Completed
L012105,PO005495,V001,P0002,D01,2025-05-16,2025-05-25,2025-05-25,21.0,1873.57,USD,Completed
L018449,PO008357,V035,P0088,D05,2024-03-20,2024-04-02,2024-04-02,66.0,243.51,USD,Completed
L009488,PO004274,V019,P0027,D08,2024-04-23,2024-04-26,2024-04-24,293.0,118.07,USD,Completed
L013556,PO006170,V036,P0088,D04,2025-01-21,2025-01-24,2025-01-24,61.0,255.94,USD,Completed
L011925,PO005408,V024,P0053,D05,2024-07-30,2024-08-18,2024-08-18,20.0,1111.1,USD,Completed
L004318,PO001936,V024,P0050,D05,2025-09-24,2025-09-28,2025-09-26,98.0,11.17,USD,Completed
L009981,PO004502,V037,P0096,D06,2024-01-20,2024-02-14,,5.0,3065.86,USD,Open
L016237,PO007373,V035,P0088,D04,2025-10-01,2025-10-06,2025-10-13,68.0,234.92,USD,Completed
L007386,PO003327,V002,P0023,D01,2024-05-01,2024-05-03,2024-05-07,46.0,61.69,USD,Completed
L005520,PO002485,V038,P0103,D02,2024-11-17,2024-11-19,2024-11-18,41.0,168.97,USD,Completed
L000859,PO000397,V041,P0105,D02,2025-09-27,2025-10-02,2025-10-01,4.0,5180.84,USD,Completed
L016253,PO007379,V019,P0034,D07,2024-11-24,2024-11-27,2024-11-25,233.0,509.43,USD,Completed
L004440,PO001992,V041,P0105,D09,2025-08-05,2025-08-09,2025-08-09,8.0,4875.52,USD,Completed
L009034,PO004068,V001,P0016,D01,2024-02-01,2024-02-18,2024-02-15,7.0,707.9,USD,Completed
L007876,PO003547,V017,P0037,D08,2024-09-13,2024-09-17,2024-09-17,66.0,731.39,USD,Completed
L000596,PO000280,V018,P0033,D07,2024-02-08,2024-02-12,2024-02-10,173.0,104.3,USD,Completed
L013555,PO006169,V010,P0084,D02,2024-04-06,2024-05-15,2024-05-12,5.0,1828.23,USD,Completed
L008805,PO003964,V035,P0089,D02,2024-12-19,2025-01-03,2025-01-06,160.0,279.6,USD,Completed
L007800,PO003512,V006,P0024,D01,2025-03-30,2025-04-03,2025-04-04,70.0,60.76,USD,Completed
L009187,PO004135,V029,P0064,D05,2025-09-28,2025-10-07,2025-10-06,2.0,2055.2,USD,Completed
L010971,PO004947,V032,P0058,D09,2024-05-21,2024-06-03,2024-06-02,4.0,839.48,USD,Completed
L009747,PO004390,V035,P0089,D08,2024-10-06,2024-10-15,2024-10-13,93.0,271.83,USD,Completed
L015311,PO006960,V037,P0091,D04,2025-11-14,2025-11-27,2025-11-26,55.0,105.06,USD,Completed
L001952,PO000876,V037,P0091,D08,2024-12-04,2024-12-07,2024-12-07,97.0,99.92,USD,Completed
L009121,PO004105,V033,P0093,D03,2025-10-02,2025-10-08,2025-10-11,56.0,203.42,USD,Completed
L015112,PO006868,V026,P0053,D07,2025-03-29,2025-04-19,2025-04-24,12.0,1190.11,USD,Completed
L013917,PO006333,V036,P0090,D01,2024-10-09,2024-10-15,,65.0,252.64,USD,Cancelled
L019500,PO008855,V019,P0031,D01,2024-07-17,2024-07-23,2024-07-21,155.0,328.37,USD,Completed
L006945,PO003136,V021,P0033,D08,2025-05-31,2025-06-06,2025-06-03,116.0,131.83,USD,Completed
L009966,PO004494,V031,P0064,D02,2024-04-26,2024-04-27,2024-04-28,10.0,1595.49,USD,Completed
L007831,PO003523,V022,P0033,D04,2024-10-27,2024-11-01,2024-10-30,142.0,116.12,USD,Completed
L002514,PO001123,V035,P0094,D09,2025-07-27,2025-08-02,2025-07-31,43.0,169.93,USD,Completed
L006733,PO003049,V038,P0104,D09,2025-05-11,2025-05-18,2025-05-17,45.0,304.2,USD,Completed
L005560,PO002504,V036,P0097,D08,2024-06-29,2024-07-09,2024-10-23,1.0,4985.66,USD,Completed
L019573,PO008884,V040,P0099,D09,2025-01-15,2025-01-19,2025-01-19,20.0,342.69,USD,Completed
L007861,PO003541,V021,P0031,D04,2025-12-20,2025-12-27,,300.0,448.28,USD,Cancelled
L017052,PO007741,V015,P0072,D09,2025-09-13,2025-10-23,2025-10-20,990.0,121.64,USD,Completed
L011028,PO004967,V036,P0094,D08,2025-08-24,2025-09-01,2025-08-29,65.0,201.98,USD,Completed
L004701,PO002111,V009,P0077,D09,2025-08-03,2025-08-21,2025-08-18,430.0,294.35,USD,Completed
L014865,PO006751,V017,P0039,D04,2025-07-28,2025-08-01,2025-07-30,38.0,240.06,USD,Completed
L002234,PO001001,V037,P0091,D08,2025-06-03,2025-06-09,2025-06-08,109.0,100.23,USD,Completed
L011243,PO005078,V015,P0074,D09,2024-05-20,2024-07-02,2024-07-02,245.0,437.73,USD,Completed
L010297,PO004630,V036,P0093,D06,2024-12-15,2024-12-21,2025-03-03,56.0,228.81,USD,Completed
L018554,PO008405,V031,P0058,D05,2025-10-22,2025-11-03,,5.0,628.92,USD,Open
L007957,PO003581,V025,P0046,D02,2025-05-02,2025-05-09,2025-05-06,40.0,116.87,USD,Completed
L001177,PO000536,V013,P0081,D09,2024-11-28,2024-12-17,2024-12-16,385.0,272.85,USD,Completed
L012561,PO005706,V033,P0098,D03,2024-12-08,2024-12-13,2024-12-10,1.0,3299.44,USD,Completed
L015691,PO007121,V028,P0068,D02,2024-04-22,2024-04-24,2024-05-18,200.0,113.81,USD,Completed
L012540,PO005695,V011,P0087,D08,2024-10-29,2024-12-18,2024-12-16,5.0,18185.57,USD,Completed
L009216,PO004149,V025,P0048,D03,2025-09-28,2025-09-30,2025-09-30,88.0,22.08,USD,Completed
L011622,PO005262,V011,P0087,D09,2025-03-22,2025-04-07,2025-04-18,5.0,17268.19,USD,Completed
L014618,PO006645,V035,P0089,D07,2024-09-13,2024-09-22,2024-09-20,74.0,293.73,USD,Completed
L014447,PO006563,V029,P0064,D02,2025-09-22,2025-09-26,2025-09-30,4.0,2112.77,USD,Completed
L013149,PO005989,V006,P0011,D01,2025-03-22,2025-03-30,2025-03-29,40.0,131.45,USD,Completed
L004242,PO001898,V040,P0101,D02,2024-12-03,2024-12-04,2024-12-04,9.0,401.85,USD,Completed
L005425,PO002443,V015,P0075,D09,2024-05-15,2024-06-03,2024-06-01,282.0,395.38,USD,Completed
L007448,PO003352,V039,P0107,D09,2024-11-30,2024-12-02,2024-12-01,9.0,2417.0,USD,Completed
L003402,PO001516,V028,P0056,D05,2025-11-26,2025-12-09,2025-12-09,5.0,3147.15,USD,Completed
L007493,PO003378,V018,P0040,D07,2024-08-17,2024-08-19,2024-08-19,63.0,109.09,USD,Completed
L015861,PO007202,V012,P0073,D09,2025-08-24,2025-09-18,2025-09-17,4620.0,4.42,USD,Completed
L001551,PO000695,V004,P0008,D01,2024-06-26,2024-07-06,2024-08-02,10.0,423.45,USD,Completed
L001010,PO000464,V020,P0037,D01,2024-08-24,2024-08-27,2024-09-01,77.0,589.06,USD,Completed
L014518,PO006596,V025,P0048,D06,2024-12-02,2024-12-07,2024-12-05,45.0,20.89,USD,Completed
L015154,PO006883,V022,P0028,D06,2025-04-05,2025-04-08,2025-04-08,287.0,255.68,USD,Completed
L010930,PO004926,V017,P0029,D06,2024-03-21,2024-03-24,2024-03-23,500.0,312.86,USD,Completed
L016554,PO007516,V035,P0089,D01,2024-07-12,2024-07-17,2024-07-15,104.0,285.12,USD,Completed
L005096,PO002296,V002,P0004,D09,2025-06-17,2025-06-24,2025-06-21,13.0,1686.81,USD,Completed
L000649,PO000303,V038,P0100,D02,2024-10-13,2024-10-16,2024-10-28,19.0,1061.42,USD,Completed
L014024,PO006377,V017,P0039,D08,2024-11-20,2024-11-24,2024-11-21,85.0,247.5,USD,Completed
L011055,PO004981,V025,P0052,D02,2025-09-24,2025-10-02,2025-10-01,40.0,785.84,USD,Completed
L004976,PO002240,V036,P0090,D03,2025-12-19,2025-12-26,,32.0,266.07,USD,Open
L000728,PO000341,V020,P0033,D01,2025-05-16,2025-05-17,2025-05-17,213.0,111.83,USD,Completed
L015571,PO007065,V026,P0054,D06,2025-01-29,2025-02-06,2025-02-05,15.0,1066.15,USD,Completed
L012753,PO005806,V002,P0026,D01,2024-04-22,2024-04-27,2024-04-27,100.0,130.55,USD,Completed
L008743,PO003932,V011,P0075,D02,2024-12-27,2025-02-12,2025-02-09,282.0,326.71,USD,Completed
L008170,PO003680,V036,P0096,D06,2025-08-27,2025-09-20,2025-09-18,3.0,4849.01,USD,Completed
L013078,PO005960,V036,P0090,D02,2024-04-17,2024-04-20,2024-04-20,116.0,211.18,USD,Completed
L006861,PO003097,V029,P0056,D09,2024-01-16,2024-01-31,2024-02-16,10.0,2969.06,USD,Completed
L000332,PO000161,V026,P0053,D07,2024-09-14,2024-09-30,2024-11-17,27.0,1021.26,USD,Completed
L007028,PO003172,V011,P0075,D09,2025-03-01,2025-03-25,2025-03-24,282.0,336.83,USD,Completed
L012713,PO005784,V021,P0035,D01,2025-03-23,2025-03-30,2025-03-29,40.0,1702.76,USD,Completed
L008700,PO003915,V035,P0095,D03,2024-07-28,2024-08-04,2024-08-02,120.0,188.87,USD,Completed
L000212,PO000109,V028,P0060,D05,2024-10-12,2024-10-16,2024-10-16,3.0,947.03,USD,Completed
L018879,PO008560,V019,P0040,D01,2024-06-11,2024-06-17,2024-09-02,41.0,120.6,USD,Completed
L013583,PO006181,V015,P0072,D05,2024-07-27,2024-08-28,2024-09-16,990.0,110.91,USD,Completed
L006344,PO002871,V018,P0031,D06,2025-05-30,2025-06-01,2025-06-14,95.0,361.4,USD,Completed
L001782,PO000803,V020,P0038,D03,2025-03-28,2025-03-29,2025-03-29,112.0,63.97,USD,Completed
L014393,PO006536,V035,P0089,D05,2025-05-06,2025-05-11,2025-05-10,148.0,301.83,USD,Completed
L003544,PO001580,V026,P0049,D07,2025-08-25,2025-08-27,2025-08-27,98.0,23.09,USD,Completed
L001439,PO000645,V033,P0093,D03,2024-07-23,2024-07-26,2024-07-26,63.0,205.44,USD,Completed
L010708,PO004818,V025,P0051,D05,2024-11-11,2024-11-23,2024-11-29,21.0,1003.21,USD,Completed
L002869,PO001274,V015,P0070,D09,2025-12-22,2026-01-26,2026-02-06,202.0,524.06,USD,Completed
L002435,PO001089,V021,P0035,D01,2024-12-19,2024-12-26,2024-12-23,100.0,1526.91,USD,Completed
L006831,PO003085,V002,P0005,D06,2024-02-18,2024-02-25,,50.0,897.35,USD,OPEN
L004793,PO002156,V028,P0068,D05,2024-07-25,2024-07-29,2024-07-26,112.0,135.42,USD,Completed
